sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,is_5g,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status,Total Sales
SAMS-00000357,2021-05-02,2021,Q2,May,Australia,Oceania,Canberra,Samsung Galaxy A53 5G,Galaxy A,128 GB,Awesome Violet,Yes,385.64,7,2,358.65,717.3,AUD,1.53,1097.47,Samsung Store,Net Banking,Education,35–44,Android (Samsung),2.6,Kept,771.28
SAMS-00000361,2022-01-14,2022,Q1,January,Australia,Oceania,Canberra,Samsung Galaxy A34 5G,Galaxy A,256 GB,Awesome Lime,Yes,428.43,10,4,385.59,1542.36,AUD,1.53,2359.81,Carrier Store,Credit Card,Enterprise,55+,Android (Samsung),2.7,Kept,1713.72
SAMS-00000370,2023-01-21,2023,Q1,January,Australia,Oceania,Canberra,Samsung Galaxy A33 5G,Galaxy A,128 GB,Awesome White,Yes,330.27,0,2,330.27,660.54,AUD,1.53,1010.63,Online (Samsung.com),Debit Card,Business,25–34,iOS,4.0,Kept,660.54
SAMS-00000375,2023-08-02,2023,Q3,August,Australia,Oceania,Canberra,Samsung Galaxy S23,Galaxy S,256 GB,Lavender,Yes,750.45,0,2,750.45,1500.9,AUD,1.53,2296.38,Carrier Store,BNPL (Buy Now Pay Later),Business,18–24,Android (Other),3.9,Kept,1500.9
SAMS-00000377,2023-11-09,2023,Q4,November,Australia,Oceania,Canberra,Samsung Galaxy Z Fold 5,Galaxy Z,512 GB,Cream,Yes,1727.81,10,2,1555.03,3110.06,AUD,1.53,4758.39,Corporate / B2B,Net Banking,Education,25–34,New User,2.7,Kept,3455.62
SAMS-00000379,2024-03-04,2024,Q1,March,Australia,Oceania,Canberra,Samsung Galaxy S23,Galaxy S,512 GB,Titanium Gray,Yes,750.32,2,8,735.31,5882.48,AUD,1.53,9000.19,Corporate / B2B,Cash,Business,25–34,New User,3.6,Kept,6002.56
SAMS-00000380,2024-04-24,2024,Q2,April,Australia,Oceania,Canberra,Samsung Galaxy Z Fold 5,Galaxy Z,1 TB,Graphite,Yes,1941.26,15,2,1650.07,3300.14,AUD,1.53,5049.21,E-commerce Platform,EMI / Installment,Business,18–24,New User,4.3,Returned,3882.52
SAMS-00000381,2024-04-28,2024,Q2,April,Australia,Oceania,Canberra,Samsung Galaxy M04,Galaxy M,64 GB,Icy Blue,No,101.09,5,1,96.04,96.04,AUD,1.53,146.94,Online (Samsung.com),EMI / Installment,Government,35–44,Android (Other),2.6,Returned,101.09
SAMS-00000384,2024-06-09,2024,Q2,June,Australia,Oceania,Canberra,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Green,Yes,1858.45,0,1,1858.45,1858.45,AUD,1.53,2843.43,Samsung Store,BNPL (Buy Now Pay Later),Individual,55+,iOS,4.3,Kept,1858.45
SAMS-00000388,2024-08-31,2024,Q3,August,Australia,Oceania,Canberra,Samsung Galaxy S24+,Galaxy S,128 GB,Phantom White,Yes,1068.58,0,3,1068.58,3205.74,AUD,1.53,4904.78,E-commerce Platform,Debit Card,Individual,18–24,Android (Samsung),4.8,Kept,3205.74
SAMS-00000389,2024-11-01,2024,Q4,November,Australia,Oceania,Canberra,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Phantom Black,Yes,1648.62,0,2,1648.62,3297.24,AUD,1.53,5044.78,Carrier Store,Debit Card,Education,55+,New User,3.2,Kept,3297.24
SAMS-00000392,2021-02-19,2021,Q1,February,Australia,Oceania,Darwin,Samsung Galaxy S22+,Galaxy S,1 TB,Graph,Yes,968.4,5,4,919.98,3679.92,AUD,1.53,5630.28,E-commerce Platform,Samsung Pay,Individual,35–44,Android (Other),2.7,Kept,3873.6
SAMS-00000398,2021-09-04,2021,Q3,September,Australia,Oceania,Darwin,Samsung Galaxy Z Flip 5,Galaxy Z,512 GB,Icy Blue,Yes,983.1,0,3,983.1,2949.3,AUD,1.53,4512.43,Carrier Store,EMI / Installment,Enterprise,55+,Android (Samsung),4.8,Exchanged,2949.3
SAMS-00000400,2021-10-11,2021,Q4,October,Australia,Oceania,Darwin,Samsung Galaxy Z Fold 4,Galaxy Z,1 TB,Icy Blue,Yes,1717.0,15,1,1459.45,1459.45,AUD,1.53,2232.96,E-commerce Platform,Net Banking,Enterprise,45–54,iOS,4.8,Kept,1717.0
SAMS-00000404,2022-07-29,2022,Q3,July,Australia,Oceania,Darwin,Samsung Galaxy S23 FE,Galaxy S,1 TB,Titanium Violet,Yes,581.0,0,1,581.0,581.0,AUD,1.53,888.93,Authorized Reseller,Debit Card,Individual,55+,New User,3.9,Kept,581.0
SAMS-00000405,2022-10-01,2022,Q4,October,Australia,Oceania,Darwin,Samsung Galaxy M34 5G,Galaxy M,64 GB,Dark Blue,Yes,235.91,15,1,200.52,200.52,AUD,1.53,306.8,E-commerce Platform,Credit Card,Government,35–44,New User,4.6,Exchanged,235.91
SAMS-00000414,2021-07-02,2021,Q3,July,Australia,Oceania,Gold Coast,Samsung Galaxy M04,Galaxy M,128 GB,Waterfall Blue,No,90.39,0,1,90.39,90.39,AUD,1.53,138.3,Samsung Store,BNPL (Buy Now Pay Later),Government,25–34,New User,4.1,Kept,90.39
SAMS-00000417,2022-03-11,2022,Q1,March,Australia,Oceania,Gold Coast,Samsung Galaxy A14,Galaxy A,128 GB,Awesome Graphite,No,173.91,0,1,173.91,173.91,AUD,1.53,266.08,Third-Party Retailer,Debit Card,Enterprise,55+,Feature Phone,3.2,Kept,173.91
SAMS-00000418,2022-09-07,2022,Q3,September,Australia,Oceania,Gold Coast,Samsung Galaxy A53 5G,Galaxy A,256 GB,Awesome Violet,Yes,412.98,10,1,371.68,371.68,AUD,1.53,568.67,Samsung Store,Cash,Enterprise,18–24,New User,4.4,Exchanged,412.98
SAMS-00000427,2024-05-19,2024,Q2,May,Australia,Oceania,Gold Coast,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Violet,Yes,193.19,0,2,193.19,386.38,AUD,1.53,591.16,Third-Party Retailer,Debit Card,Business,55+,Android (Other),3.2,Returned,386.38
SAMS-00000432,2024-11-30,2024,Q4,November,Australia,Oceania,Gold Coast,Samsung Galaxy S24,Galaxy S,128 GB,Titanium Violet,Yes,797.78,0,3,797.78,2393.34,AUD,1.53,3661.81,E-commerce Platform,Samsung Pay,Enterprise,55+,Android (Other),4.1,Kept,2393.34
SAMS-00000434,2021-01-16,2021,Q1,January,Australia,Oceania,Hobart,Samsung Galaxy A24,Galaxy A,64 GB,Awesome White,No,265.89,7,2,247.28,494.56,AUD,1.53,756.68,Carrier Store,Samsung Pay,Business,35–44,Android (Samsung),3.5,Kept,531.78
SAMS-00000443,2021-08-07,2021,Q3,August,Australia,Oceania,Hobart,Samsung Galaxy A53 5G,Galaxy A,128 GB,Awesome Violet,Yes,374.31,15,9,318.16,2863.44,AUD,1.53,4381.06,Corporate / B2B,Cash,Individual,35–44,iOS,4.1,Kept,3368.79
SAMS-00000445,2022-01-16,2022,Q1,January,Australia,Oceania,Hobart,Samsung Galaxy S22,Galaxy S,512 GB,Phantom White,Yes,740.84,0,2,740.84,1481.68,AUD,1.53,2266.97,Carrier Store,Debit Card,Enterprise,18–24,iOS,2.8,Kept,1481.68
SAMS-00000450,2022-09-17,2022,Q3,September,Australia,Oceania,Hobart,Samsung Galaxy S24 Ultra,Galaxy S,1 TB,Phantom Black,Yes,1188.47,0,1,1188.47,1188.47,AUD,1.53,1818.36,Third-Party Retailer,BNPL (Buy Now Pay Later),Government,45–54,Android (Other),3.0,Kept,1188.47
SAMS-00000451,2022-10-26,2022,Q4,October,Australia,Oceania,Hobart,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Black,Yes,202.54,0,1,202.54,202.54,AUD,1.53,309.89,Corporate / B2B,Debit Card,Individual,45–54,Feature Phone,5.0,Kept,202.54
SAMS-00000453,2023-01-14,2023,Q1,January,Australia,Oceania,Hobart,Samsung Galaxy S24,Galaxy S,128 GB,Titanium Black,Yes,870.7,0,2,870.7,1741.4,AUD,1.53,2664.34,E-commerce Platform,Gift Card,Individual,35–44,Android (Other),3.6,Kept,1741.4
SAMS-00000454,2023-01-30,2023,Q1,January,Australia,Oceania,Hobart,Samsung Galaxy Z Fold 4,Galaxy Z,512 GB,Lavender,Yes,1768.77,3,1,1715.71,1715.71,AUD,1.53,2625.04,Online (Samsung.com),BNPL (Buy Now Pay Later),Education,45–54,iOS,2.7,Kept,1768.77
SAMS-00000455,2023-02-07,2023,Q1,February,Australia,Oceania,Hobart,Samsung Galaxy S22+,Galaxy S,512 GB,Green,Yes,934.41,15,5,794.25,3971.25,AUD,1.53,6076.01,Third-Party Retailer,BNPL (Buy Now Pay Later),Education,45–54,iOS,3.2,Kept,4672.05
SAMS-00000459,2023-08-04,2023,Q3,August,Australia,Oceania,Hobart,Samsung Galaxy Z Flip 3,Galaxy Z,512 GB,Green,Yes,751.29,2,6,736.26,4417.56,AUD,1.53,6758.87,Corporate / B2B,Cash,Business,18–24,New User,3.0,Kept,4507.74
SAMS-00000464,2024-08-18,2024,Q3,August,Australia,Oceania,Hobart,Samsung Galaxy Z Flip 3,Galaxy Z,256 GB,Lavender,Yes,744.14,7,1,692.05,692.05,AUD,1.53,1058.84,Online (Samsung.com),BNPL (Buy Now Pay Later),Enterprise,25–34,New User,4.2,Kept,744.14
SAMS-00000465,2024-10-02,2024,Q4,October,Australia,Oceania,Hobart,Samsung Galaxy M54 5G,Galaxy M,64 GB,Icy Blue,Yes,372.82,7,5,346.72,1733.6,AUD,1.53,2652.41,Carrier Store,Credit Card,Government,55+,New User,4.1,Kept,1864.1
SAMS-00000466,2024-11-27,2024,Q4,November,Australia,Oceania,Hobart,Samsung Galaxy S24 Ultra,Galaxy S,1 TB,Cream,Yes,1372.0,0,6,1372.0,8232.0,AUD,1.53,12594.96,Carrier Store,Credit Card,Individual,25–34,Feature Phone,3.6,Exchanged,8232.0
SAMS-00000469,2021-01-31,2021,Q1,January,Australia,Oceania,Melbourne,Samsung Galaxy S23,Galaxy S,256 GB,Titanium Violet,Yes,810.38,20,10,648.3,6483.0,AUD,1.53,9918.99,Third-Party Retailer,Gift Card,Education,18–24,Android (Other),4.2,Kept,8103.8
SAMS-00000471,2021-02-20,2021,Q1,February,Australia,Oceania,Melbourne,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Icy Blue,Yes,1837.29,0,1,1837.29,1837.29,AUD,1.53,2811.05,Samsung Store,Cash,Education,18–24,New User,4.2,Kept,1837.29
SAMS-00000475,2021-07-08,2021,Q3,July,Australia,Oceania,Melbourne,Samsung Galaxy A04,Galaxy A,256 GB,Awesome White,No,106.61,0,4,106.61,426.44,AUD,1.53,652.45,Online (Samsung.com),Net Banking,Business,18–24,New User,3.7,Kept,426.44
SAMS-00000477,2021-10-23,2021,Q4,October,Australia,Oceania,Melbourne,Samsung Galaxy S22,Galaxy S,512 GB,Titanium Gray,Yes,691.76,15,2,588.0,1176.0,AUD,1.53,1799.28,E-commerce Platform,EMI / Installment,Individual,55+,New User,4.3,Kept,1383.52
SAMS-00000479,2021-11-09,2021,Q4,November,Australia,Oceania,Melbourne,Samsung Galaxy S22 Ultra,Galaxy S,512 GB,Cream,Yes,1107.12,0,1,1107.12,1107.12,AUD,1.53,1693.89,Corporate / B2B,Credit Card,Business,35–44,Android (Other),2.5,Returned,1107.12
SAMS-00000480,2021-11-27,2021,Q4,November,Australia,Oceania,Melbourne,Samsung Galaxy Z Fold 5,Galaxy Z,512 GB,Cream,Yes,1807.75,0,1,1807.75,1807.75,AUD,1.53,2765.86,Third-Party Retailer,Cash,Government,25–34,New User,3.7,Kept,1807.75
SAMS-00000482,2022-05-21,2022,Q2,May,Australia,Oceania,Melbourne,Samsung Galaxy S24+,Galaxy S,256 GB,Graph,Yes,930.74,0,1,930.74,930.74,AUD,1.53,1424.03,Corporate / B2B,Credit Card,Business,18–24,iOS,3.4,Kept,930.74
SAMS-00000483,2022-07-11,2022,Q3,July,Australia,Oceania,Melbourne,Samsung Galaxy S24+,Galaxy S,1 TB,Green,Yes,1081.31,0,8,1081.31,8650.48,AUD,1.53,13235.23,Online (Samsung.com),Gift Card,Individual,18–24,New User,4.3,Kept,8650.48
SAMS-00000485,2022-10-26,2022,Q4,October,Australia,Oceania,Melbourne,Samsung Galaxy S23,Galaxy S,128 GB,Graph,Yes,827.04,7,1,769.15,769.15,AUD,1.53,1176.8,E-commerce Platform,Credit Card,Education,18–24,Android (Samsung),3.8,Kept,827.04
SAMS-00000490,2023-03-21,2023,Q1,March,Australia,Oceania,Melbourne,Samsung Galaxy A04,Galaxy A,128 GB,Awesome Peach,No,102.93,0,2,102.93,205.86,AUD,1.53,314.97,Samsung Store,Credit Card,Government,45–54,iOS,2.8,Kept,205.86
SAMS-00000495,2024-03-25,2024,Q1,March,Australia,Oceania,Melbourne,Samsung Galaxy Z Fold 5,Galaxy Z,1 TB,Graphite,Yes,1747.34,0,1,1747.34,1747.34,AUD,1.53,2673.43,Authorized Reseller,BNPL (Buy Now Pay Later),Education,25–34,New User,3.6,Returned,1747.34
SAMS-00000496,2024-04-15,2024,Q2,April,Australia,Oceania,Melbourne,Samsung Galaxy Z Flip 3,Galaxy Z,1 TB,Phantom Black,Yes,660.53,3,5,640.71,3203.55,AUD,1.53,4901.43,Authorized Reseller,Samsung Pay,Individual,55+,New User,4.3,Kept,3302.6499999999996
SAMS-00000499,2024-05-22,2024,Q2,May,Australia,Oceania,Melbourne,Samsung Galaxy S24 Ultra,Galaxy S,128 GB,Titanium Gray,Yes,1219.44,12,2,1073.11,2146.22,AUD,1.53,3283.72,Authorized Reseller,Samsung Pay,Individual,25–34,Feature Phone,3.8,Kept,2438.88
SAMS-00000504,2021-01-28,2021,Q1,January,Australia,Oceania,Newcastle,Samsung Galaxy A24,Galaxy A,256 GB,Awesome Peach,No,258.36,7,2,240.27,480.54,AUD,1.53,735.23,Carrier Store,Credit Card,Enterprise,18–24,Feature Phone,2.7,Kept,516.72
SAMS-00000511,2022-03-16,2022,Q1,March,Australia,Oceania,Newcastle,Samsung Galaxy A14,Galaxy A,128 GB,Awesome Lime,No,164.78,7,1,153.25,153.25,AUD,1.53,234.47,Samsung Store,BNPL (Buy Now Pay Later),Individual,18–24,Android (Samsung),4.8,Kept,164.78
SAMS-00000517,2023-01-04,2023,Q1,January,Australia,Oceania,Newcastle,Samsung Galaxy S24+,Galaxy S,1 TB,Green,Yes,965.13,12,3,849.31,2547.93,AUD,1.53,3898.33,E-commerce Platform,EMI / Installment,Enterprise,45–54,iOS,3.0,Exchanged,2895.39
SAMS-00000518,2023-01-12,2023,Q1,January,Australia,Oceania,Newcastle,Samsung Galaxy Z Flip 5,Galaxy Z,256 GB,Graphite,Yes,1009.36,3,1,979.08,979.08,AUD,1.53,1497.99,Online (Samsung.com),BNPL (Buy Now Pay Later),Government,25–34,Android (Samsung),4.4,Returned,1009.36
SAMS-00000519,2023-03-25,2023,Q1,March,Australia,Oceania,Newcastle,Samsung Galaxy A14,Galaxy A,256 GB,Awesome Lime,No,179.7,12,1,158.14,158.14,AUD,1.53,241.95,Carrier Store,EMI / Installment,Business,35–44,New User,2.9,Returned,179.7
SAMS-00000526,2024-01-24,2024,Q1,January,Australia,Oceania,Newcastle,Samsung Galaxy A34 5G,Galaxy A,128 GB,Awesome Violet,Yes,415.74,10,2,374.17,748.34,AUD,1.53,1144.96,Carrier Store,Samsung Pay,Business,25–34,iOS,3.1,Returned,831.48
SAMS-00000530,2024-10-19,2024,Q4,October,Australia,Oceania,Newcastle,Samsung Galaxy A33 5G,Galaxy A,256 GB,Awesome White,Yes,366.59,20,4,293.27,1173.08,AUD,1.53,1794.81,Corporate / B2B,Debit Card,Education,25–34,Feature Phone,4.9,Kept,1466.36
SAMS-00000533,2021-05-09,2021,Q2,May,Australia,Oceania,Perth,Samsung Galaxy A14,Galaxy A,64 GB,Awesome Peach,No,175.81,10,2,158.23,316.46,AUD,1.53,484.18,Online (Samsung.com),Samsung Pay,Enterprise,45–54,Android (Samsung),2.6,Kept,351.62
SAMS-00000534,2021-08-09,2021,Q3,August,Australia,Oceania,Perth,Samsung Galaxy S22,Galaxy S,128 GB,Graph,Yes,650.36,12,1,572.32,572.32,AUD,1.53,875.65,E-commerce Platform,Debit Card,Individual,18–24,Android (Samsung),2.6,Kept,650.36
SAMS-00000536,2021-09-09,2021,Q3,September,Australia,Oceania,Perth,Samsung Galaxy S24 Ultra,Galaxy S,256 GB,Graph,Yes,1290.82,0,3,1290.82,3872.46,AUD,1.53,5924.86,E-commerce Platform,Credit Card,Enterprise,55+,Feature Phone,2.9,Kept,3872.46
SAMS-00000540,2021-11-25,2021,Q4,November,Australia,Oceania,Perth,Samsung Galaxy A53 5G,Galaxy A,128 GB,Awesome Lime,Yes,391.42,0,2,391.42,782.84,AUD,1.53,1197.75,Authorized Reseller,Cash,Government,55+,New User,4.7,Returned,782.84
SAMS-00000545,2022-08-01,2022,Q3,August,Australia,Oceania,Perth,Samsung Galaxy A24,Galaxy A,256 GB,Awesome White,No,231.69,2,2,227.06,454.12,AUD,1.53,694.8,E-commerce Platform,Gift Card,Enterprise,55+,iOS,3.9,Kept,463.38
SAMS-00000547,2022-08-19,2022,Q3,August,Australia,Oceania,Perth,Samsung Galaxy S24,Galaxy S,256 GB,Titanium Black,Yes,784.89,3,3,761.34,2284.02,AUD,1.53,3494.55,Authorized Reseller,EMI / Installment,Business,45–54,Feature Phone,2.9,Kept,2354.67
SAMS-00000550,2023-03-11,2023,Q1,March,Australia,Oceania,Perth,Samsung Galaxy Z Fold 5,Galaxy Z,512 GB,Lavender,Yes,1943.8,20,2,1555.04,3110.08,AUD,1.53,4758.42,Corporate / B2B,Debit Card,Individual,35–44,Android (Other),4.7,Kept,3887.6
SAMS-00000552,2023-03-25,2023,Q1,March,Australia,Oceania,Perth,Samsung Galaxy S24+,Galaxy S,512 GB,Phantom White,Yes,953.55,0,6,953.55,5721.3,AUD,1.53,8753.59,Samsung Store,Samsung Pay,Individual,18–24,Android (Samsung),3.3,Returned,5721.299999999999
SAMS-00000556,2023-08-22,2023,Q3,August,Australia,Oceania,Perth,Samsung Galaxy Z Flip 3,Galaxy Z,256 GB,Graphite,Yes,650.21,7,1,604.7,604.7,AUD,1.53,925.19,E-commerce Platform,Samsung Pay,Government,45–54,iOS,2.6,Kept,650.21
SAMS-00000558,2023-12-05,2023,Q4,December,Australia,Oceania,Perth,Samsung Galaxy Z Flip 3,Galaxy Z,256 GB,Blue,Yes,748.54,20,2,598.83,1197.66,AUD,1.53,1832.42,E-commerce Platform,Gift Card,Education,55+,iOS,3.1,Kept,1497.08
SAMS-00000559,2023-12-28,2023,Q4,December,Australia,Oceania,Perth,Samsung Galaxy Z Flip 3,Galaxy Z,512 GB,Lavender,Yes,741.51,2,1,726.68,726.68,AUD,1.53,1111.82,E-commerce Platform,EMI / Installment,Individual,35–44,Android (Samsung),2.5,Kept,741.51
SAMS-00000561,2024-01-16,2024,Q1,January,Australia,Oceania,Perth,Samsung Galaxy Z Fold 4,Galaxy Z,512 GB,Icy Blue,Yes,1524.74,2,1,1494.25,1494.25,AUD,1.53,2286.2,Corporate / B2B,EMI / Installment,Education,18–24,New User,3.4,Kept,1524.74
SAMS-00000564,2024-06-23,2024,Q2,June,Australia,Oceania,Perth,Samsung Galaxy Z Flip 5,Galaxy Z,1 TB,Phantom Black,Yes,941.56,0,3,941.56,2824.68,AUD,1.53,4321.76,Samsung Store,BNPL (Buy Now Pay Later),Enterprise,35–44,New User,4.8,Kept,2824.68
SAMS-00000566,2024-10-08,2024,Q4,October,Australia,Oceania,Perth,Samsung Galaxy S23,Galaxy S,128 GB,Titanium Gray,Yes,866.27,0,4,866.27,3465.08,AUD,1.53,5301.57,Authorized Reseller,Cash,Education,25–34,New User,3.5,Kept,3465.08
SAMS-00000572,2021-03-19,2021,Q1,March,Australia,Oceania,Sydney,Samsung Galaxy A04,Galaxy A,64 GB,Awesome White,No,105.06,0,1,105.06,105.06,AUD,1.53,160.74,Carrier Store,BNPL (Buy Now Pay Later),Education,18–24,iOS,2.6,Kept,105.06
SAMS-00000576,2021-06-20,2021,Q2,June,Australia,Oceania,Sydney,Samsung Galaxy A04s,Galaxy A,128 GB,Awesome Peach,No,135.21,0,2,135.21,270.42,AUD,1.53,413.74,Online (Samsung.com),Net Banking,Education,35–44,iOS,3.4,Kept,270.42
SAMS-00000577,2021-07-04,2021,Q3,July,Australia,Oceania,Sydney,Samsung Galaxy S23 Ultra,Galaxy S,256 GB,Titanium Black,Yes,1191.93,0,1,1191.93,1191.93,AUD,1.53,1823.65,Authorized Reseller,Debit Card,Education,55+,Android (Samsung),3.5,Kept,1191.93
SAMS-00000578,2021-07-14,2021,Q3,July,Australia,Oceania,Sydney,Samsung Galaxy A14,Galaxy A,256 GB,Awesome Lime,No,161.79,0,1,161.79,161.79,AUD,1.53,247.54,Third-Party Retailer,Credit Card,Enterprise,25–34,Feature Phone,3.4,Kept,161.79
SAMS-00000579,2021-11-06,2021,Q4,November,Australia,Oceania,Sydney,Samsung Galaxy M04,Galaxy M,256 GB,Deep Ocean Blue,No,102.63,12,1,90.31,90.31,AUD,1.53,138.17,Online (Samsung.com),Samsung Pay,Education,25–34,Feature Phone,2.8,Kept,102.63
SAMS-00000580,2021-12-06,2021,Q4,December,Australia,Oceania,Sydney,Samsung Galaxy S24,Galaxy S,128 GB,Cream,Yes,865.01,20,2,692.01,1384.02,AUD,1.53,2117.55,Corporate / B2B,BNPL (Buy Now Pay Later),Business,45–54,Android (Other),4.2,Kept,1730.02
SAMS-00000581,2022-02-09,2022,Q1,February,Australia,Oceania,Sydney,Samsung Galaxy M04,Galaxy M,128 GB,Waterfall Blue,No,97.3,5,1,92.43,92.43,AUD,1.53,141.42,Samsung Store,Net Banking,Education,25–34,Feature Phone,3.6,Kept,97.3
SAMS-00000583,2022-05-01,2022,Q2,May,Australia,Oceania,Sydney,Samsung Galaxy Z Flip 4,Galaxy Z,256 GB,Gray,Yes,778.15,5,1,739.24,739.24,AUD,1.53,1131.04,Samsung Store,Net Banking,Government,35–44,Android (Samsung),4.8,Kept,778.15
SAMS-00000584,2022-06-14,2022,Q2,June,Australia,Oceania,Sydney,Samsung Galaxy A53 5G,Galaxy A,128 GB,Awesome Lime,Yes,384.47,0,3,384.47,1153.41,AUD,1.53,1764.72,Authorized Reseller,Samsung Pay,Individual,55+,Android (Other),4.2,Kept,1153.41
SAMS-00000589,2022-12-27,2022,Q4,December,Australia,Oceania,Sydney,Samsung Galaxy S24,Galaxy S,256 GB,Lime,Yes,801.76,12,5,705.55,3527.75,AUD,1.53,5397.46,Third-Party Retailer,Cash,Business,35–44,Feature Phone,4.7,Kept,4008.8
SAMS-00000590,2023-01-29,2023,Q1,January,Australia,Oceania,Sydney,Samsung Galaxy Z Fold 4,Galaxy Z,256 GB,Cream,Yes,1748.87,0,3,1748.87,5246.61,AUD,1.53,8027.31,E-commerce Platform,Cash,Enterprise,25–34,Android (Samsung),4.2,Kept,5246.61
SAMS-00000591,2023-04-10,2023,Q2,April,Australia,Oceania,Sydney,Samsung Galaxy A33 5G,Galaxy A,256 GB,Awesome Lime,Yes,344.71,5,6,327.47,1964.82,AUD,1.53,3006.17,Corporate / B2B,Net Banking,Enterprise,25–34,Android (Samsung),3.3,Kept,2068.2599999999998
SAMS-00000592,2023-04-22,2023,Q2,April,Australia,Oceania,Sydney,Samsung Galaxy A34 5G,Galaxy A,128 GB,Awesome Graphite,Yes,409.24,0,3,409.24,1227.72,AUD,1.53,1878.41,Authorized Reseller,Credit Card,Government,18–24,iOS,3.5,Kept,1227.72
SAMS-00000601,2024-10-22,2024,Q4,October,Australia,Oceania,Sydney,Samsung Galaxy S23 Ultra,Galaxy S,512 GB,Lavender,Yes,1285.29,7,2,1195.32,2390.64,AUD,1.53,3657.68,Carrier Store,Net Banking,Education,35–44,New User,2.9,Kept,2570.58
SAMS-00000603,2024-12-05,2024,Q4,December,Australia,Oceania,Sydney,Samsung Galaxy M14 5G,Galaxy M,64 GB,Icy Blue,Yes,177.22,3,2,171.9,343.8,AUD,1.53,526.01,E-commerce Platform,Gift Card,Individual,45–54,Android (Other),3.7,Kept,354.44
SAMS-00000606,2021-06-18,2021,Q2,June,Austria,Europe,Dornbirn,Samsung Galaxy A04s,Galaxy A,64 GB,Awesome Graphite,No,142.87,15,1,121.44,121.44,EUR,0.92,111.72,Third-Party Retailer,Gift Card,Government,18–24,Feature Phone,4.6,Kept,142.87
SAMS-00000610,2021-11-18,2021,Q4,November,Austria,Europe,Dornbirn,Samsung Galaxy S22+,Galaxy S,128 GB,Lime,Yes,959.45,0,1,959.45,959.45,EUR,0.92,882.69,Carrier Store,Gift Card,Business,45–54,Android (Samsung),3.8,Kept,959.45
SAMS-00000613,2022-01-27,2022,Q1,January,Austria,Europe,Dornbirn,Samsung Galaxy S23 FE,Galaxy S,128 GB,Titanium Black,Yes,587.77,0,3,587.77,1763.31,EUR,0.92,1622.25,E-commerce Platform,Net Banking,Government,45–54,Android (Other),4.1,Kept,1763.31
SAMS-00000618,2022-10-13,2022,Q4,October,Austria,Europe,Dornbirn,Samsung Galaxy M04,Galaxy M,256 GB,Deep Ocean Blue,No,90.79,15,3,77.17,231.51,EUR,0.92,212.99,Authorized Reseller,Gift Card,Individual,35–44,Feature Phone,4.1,Kept,272.37
SAMS-00000624,2023-10-17,2023,Q4,October,Austria,Europe,Dornbirn,Samsung Galaxy Z Fold 5,Galaxy Z,1 TB,Graphite,Yes,1906.35,12,4,1677.59,6710.36,EUR,0.92,6173.53,Carrier Store,BNPL (Buy Now Pay Later),Enterprise,25–34,New User,4.0,Kept,7625.4
SAMS-00000631,2024-11-12,2024,Q4,November,Austria,Europe,Dornbirn,Samsung Galaxy M04,Galaxy M,256 GB,Dark Blue,No,102.38,2,3,100.33,300.99,EUR,0.92,276.91,Authorized Reseller,Debit Card,Education,45–54,Android (Samsung),4.6,Kept,307.14
SAMS-00000633,2021-01-02,2021,Q1,January,Austria,Europe,Graz,Samsung Galaxy M54 5G,Galaxy M,128 GB,Prism Black,Yes,373.06,7,3,346.95,1040.85,EUR,0.92,957.58,Third-Party Retailer,BNPL (Buy Now Pay Later),Business,18–24,Android (Samsung),3.5,Kept,1119.18
SAMS-00000639,2021-10-07,2021,Q4,October,Austria,Europe,Graz,Samsung Galaxy Z Flip 5,Galaxy Z,512 GB,Gray,Yes,938.74,0,3,938.74,2816.22,EUR,0.92,2590.92,Authorized Reseller,Gift Card,Business,35–44,iOS,4.2,Kept,2816.2200000000003
SAMS-00000643,2022-01-12,2022,Q1,January,Austria,Europe,Graz,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Black,Yes,201.37,7,1,187.27,187.27,EUR,0.92,172.29,Authorized Reseller,Credit Card,Government,18–24,Android (Samsung),3.5,Kept,201.37
